"censusYear","zone","Channel Islands","UK part not specified","Irish Republic","China","South Africa","Africa other","Caribbean","South America","Other Middle East","Other East Asia","Other Europe","Rest of World","England","Scotland","Wales","Northern Ireland","Australia","Canada","New Zealand","Kenya","Zimbabwe","Nigeria","Bangladesh","India","Pakistan","Hong Kong","Malaysia","Singapore","France","Germany","Greece","Italy","Netherlands","Spain","Poland","Romania","Turkey","United States","Iran"
2001,"6756AA",0,0,4,0,0,0,2,0,1,0,2,0,70,1079,5,0,0,2,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
2001,"6756AB",0,2,3,0,1,1,1,1,0,2,0,1,118,1798,8,3,0,1,0,0,0,0,0,2,0,0,0,2,0,4,0,0,2,0,0,0,0,2,0
2001,"6756AC",1,2,4,0,0,1,0,0,0,1,1,0,168,1447,12,1,1,4,1,1,0,0,0,2,2,1,1,0,1,2,0,0,0,0,0,0,0,3,0
2001,"6756AF",2,1,2,0,7,0,1,1.00000598837655,0,2,2,2,181.000047907012,1758.00029343045,4.0000119767531,2.0000059883765,1,2,2,1,2,0,0,0,4,0,0,2,0,1,0,0,0,0,0,0,0,3.0000059883765,0
2001,"6756AG",3,0,4,1,2,6,1,9.99999429990848,2,4,4,1,404.999955264423,3668.99975038964,21.9999880232469,11.9999940116235,8,9.00000028834602,2,3,1,2,0,4,0,0,0,0,4,12.9999999999621,0,0,4,0,0,0,0,4.9999940116235,0
2001,"6756AH",11,4.00000002168018,17,1,4.00000000489874,3.8461767205764,1,3.95395722769149,6,6.011851814048,6.0022167888757,2.936439904465,691.386026197322,8011.42533395457,34.971674510769,21.9877994475599,9.8461767205764,25.9552916072941,4.99733121899258,1.00659310717459,0,0.0555564576216,1.00000000979748,4.0219960957033,0.0329655113792,0.0022167888757,1,2.99866560949629,1.0000000048987,15.9578235304056,0,0,7,1,1,0,0,17.01412341769,2
2001,"6756AJ",2,1.99999997831982,6,1,9.99999999510126,4.1538232794236,0,5.04604248402348,2,7.988148185952,1.9977832111243,4.063560095535,294.613970631243,4897.57462222534,7.028325489231,18.0122005524401,2.1538232794236,8.04470810435986,1.00266878100742,4.99340689282541,0,5.9444435423784,13.9999999902025,8.9780039042967,13.9670344886208,1.9977832111243,1,0.00133439050371,0.9999999951013,10.0421764696323,0,4,1,0,0,0,0,11.98587658231,1
2001,"6756AK",0,1,4,0,5,0,1,0,1,2,0,4,130,1060,8,10,1,1,0,1,0,2,0,1,0,1,0,1,0,12,0,0,1,0,0,0,0,2,0
2011,"5601AD",0,0,9.1657645602426,0.0000000280464,0.0000000286143,0.0043130419469,0.98078556917981,0.07122369075595,0.9807857314225,0.0690670760633,6.0379538261741,1.0520096703659,303.565371072322,922.93232949628,10.0747162455259,14.3225870241488,2.0000010263804,1.0000000739135,0.98078565331911,3.01542817873083,0.0000451358463,0,0,2.1309180348313,0.999999865409,0,0.9807855691798,0,1.9952034401264,4.2499290471225,0,2.9999996160548,0.0000000271141,0.0000000053307,4.997183691364,0,1,0.9829872166231,0
2011,"5601AE",0.00000003918572,0,1.0000001929228,1,1.00000003918572,3.0026611130891,0.00000000703294,1.00133052434869,0.9999998447903,0,10.0013706795072,1.0013305313816,248.060662136389,809.15255162018,3.0049311000646,5.0022696368577,4.9993445337715,0.9999999701027,0.00000004621866,0.00000002243593,4.00000062625997,0,0,1.000000024572,0.000000041113,6.0000001211456,0.0000000070329,1,0.9993447517806,4.0000001772406,0,0.0000000822252,1.0000000680134,0,1.002816085458,0.0000001919844,1,0.001330667141,0
2011,"5601AF",6.00000132080641,0.09296404172068,34.0451426991707,7,12.221546093673,15.9934434611489,4.99945384373479,8.00153981275915,2.0002457303616,0.0016267333918,138.995035462618,13.051212405649,2004.47079188715,4825.8396258515,56.0508388499179,55.157878802278,15.0534187196138,8.0002395183128,3.00212829285539,4.00000005582116,14.2217364114339,0,1,12.000681512642,5.000000189298,3.0135772766184,4.0000000280908,3.0000001738331,5.000649118374,19.0066655948593,0.0020853235471,2,7.0000102117574,6.0000109523861,76.995493503897,1.9999998080156,1.04567893650267,9.9999956513988,0
2011,"5601AG",1.999998833153,3,12.0007879625878,1,8.99999874699268,4.9930258112052,0.00079193316945,3.99730428436439,1,0.0000000124375,18.9911215318287,5.9973036591694,1005.71291038279,1783.62136479546,16.989537516151,18.9814637359174,5.994983297209,1.9999999463943,0.99999881397425,1.00000001243754,7.00000001539464,3,0,2.0031654894542,3,2.9899679589456,0,0,1.0000000053865,14.9999946889503,0,2,2.9999999379306,2,12.000000174056,5,0,2.9965117016568,0
2011,"5601AJ",1.00069167009658,1.99837316526119,26.8455286636038,7,16.7867381726106,5.0033058719911,1.00796085546689,5.00796076132875,3.0000000465426,0.9983732666082,127.944836044628,19.00544170157,2013.65250158364,4560.39864290349,38.0018637185833,41.9454466432211,7.007967061534,8.9682673760918,3.00571380632704,1,2.77993097048403,0.9993995780023,0,5.9995442133353,3.999999810702,6.9958542212927,0,6.9999998261669,2.0000061916239,26.9987991073485,0,3.9682611700247,3.004217015354,0.004217015354,66.005495818737,0,1.00421701535398,17.0063383084811,0
2011,"5601AK",1.99930814009555,1.90866279301813,4.1120362216236,0,2.00000003437617,3.0003349140626,2,0,1,0,6.0629818092714,1.9543313965091,653.150713121704,483.58892692182,4.9536769514337,10.926486818519,2.9543312067012,0.0317388299753,0,0,0,0,0,1.9993080878434,0,1,0,0,1.0000000261268,2.9998400577491,0,0.0317388299753,0.0000000261268,0.0000000261268,2.999010503309,0,0.95433139650906,1.9993081483449,0
2011,"5602AE",0.01336907885975,0,21.0811183060837,4.022912980425,12.0132238739172,12.9874572997838,0,1.00034102823665,0.0277778207111,2.022912980425,52.8979123172807,13.5443124629536,484.928368516649,4538.07629107316,16.1533198296929,40.1759502703943,16.3157465921907,4.9911733200378,5.99714351720015,2.82869626721069,8.97844590534097,2,5.99477742711696,16.9852481193936,3.010193594703,6.0143435320271,0.9949459813942,1.9898982700548,1.9977882921259,13.5016503875371,1.0000021519609,10.7621091668379,1,10.9092034610541,102.999745669564,3.0019805566225,2.0545160272734,6.9713785458266,0.00000003103459
2011,"5602AF",1.00040666723517,4.99578546217066,26.915361506723,13.1964766564483,13.0216797680549,6.0409007133857,0.0000001379443,4.99823826678967,9.9583284534544,0.0023185028983,68.1381411658428,8.161155828057,699.289674146558,4818.38182052669,23.4652941586067,45.7911748419392,14.6072458772027,9.0052778607282,4.01043829005276,4.17130372088101,3.02221062872771,3.0009425937733,0,11.0219890645977,1.204447003499,3.0025211059978,2.9999996851632,4.00004986120702,4.0059772731936,27.8437812235818,0.0018859176036,4.1827186825874,1,4,198.044231403533,1.9999936306644,0.95550266427084,10.0455050621934,2.00220825355606
2011,"5602AG",1.98748376560452,0.00421453782934,22.9913127844198,12.1913393310169,14.7157300969363,5.9774719070806,0.99930956688935,4.0058959793505,5.9968239561356,6.9746495405323,35.9462312941978,21.2855362365131,759.046799639335,4846.43292257909,24.0832458971512,41.4055886034722,5.8069413683935,8.0035469159215,5.74074474802132,5,5.00143591150244,2.9989383681751,3.00522257288304,20.691049603042,9.217109681218,13.9826546742772,5.0085760905994,5.01010809928081,6.9972865426946,28.6258341027029,3.9978804820047,11.0549405515821,6.9994320114981,1.0909207278861,66.391280629001,0.9981500016533,6.97326139031845,9.9766400642503,1
2011,"5602AH",2.00005056967847,1,9.4771705378461,0.0000000024136,7.00148471737609,3.9943713261398,1.02004336374847,1.00725280211386,1.0200462790802,0,13.0357482560955,4.023407553108,573.95961373992,2303.84143403161,9.9928916414402,29.6820437706343,4.9933896272427,6.9934933074406,9.01545075582738,2.06218313987307,2.00396584617543,0.992679264396,0,5.6690788473033,1.000858317614,1.0024806049013,1.0203755439623,2.00300319749494,2.9941174621893,12.7057255187819,0,3.0051280907737,3.0004581606934,2.0015809261057,16.980736586251,0,0,12.99373360184,0.99779169393237
2011,"5602AK",0.01108745832584,0,6.0229153722464,0.999999966582,9.00573715146788,6.9174800475995,0.01182765631374,1.9985638396307,1.0007402421544,0,6.9999999787087,3,329.694124537501,1824.48098109114,12.9900176339883,6.9598506951919,3.9985638915496,8.0118276228957,2.99999991643521,0.00074023136637,4,0,0,3.0000223961283,0.000000093479,0.0000000166892,0,0,1.000000010788,13.0000222837475,0,2.0007404638686,0,1,7.002220593845,0,1,7,0
2011,"5602AN",2.98891243710833,0.00000011803241,27.9923562728963,4.5892710350677,20.2107981363166,8.0663646451178,6.98818425043867,5.98384435222312,10.0163265592425,0.0001189761445,29.0113634834562,20.9540623142577,879.013784131634,3145.70197764529,28.4303682550886,41.8863134815308,8.2822625049837,8.3986640989017,19.2621118470145,3.00221281397291,4.94908361786393,1.0001189761445,1,24.2699038693509,3.577071591703,4.9917500368299,6.9919221478334,2,5.0004629085165,21.2666227918654,1.0002315172504,3.9994914703773,5.9978296836014,7.9919220790899,23.582878791153,0.9919220790899,1.01672003616972,5.0271799482073,0
2011,"5602AP",2,3.99937762801271,13.9968746767088,4,15.7550419102301,7.0140394683223,4.99998794618188,8.10840015782847,1.0000000438488,0,15.1580789018927,13.1502160604851,651.671797877766,2728.00413966578,11.8851347171959,30.9201416601486,4,5.5895100976444,0.09311528521099,3.99704707753611,3.04978689495495,0,3,4.0397561360237,3.999999792417,1.0079536681065,5.0073312547734,2,3,12.0486885999301,0.9987545055804,1.9999998977525,5.0008022183951,1.0079536454402,10.999377551976,0.0079536454402,0.99937762801271,8.1832775701218,0
2011,"5602AQ",0.00000005032143,0,19.0769061285459,0.0000000051252,6.99487320150907,11.9547727934553,0.0000000114938,1.99394734283682,1.9999985972167,0,18.1767364649076,11.9109588831327,574.909185096925,3697.67445326061,19.1796603632665,12.3587408236434,5.9907310600395,3.9999972895185,1.00321596357986,0.99999992939046,1.97974361046386,0,5.96600043523261,5.0600894161842,2.000000141386,2.9944407986653,1.0009631100097,0.06008857453118,1.0000000114938,14.020417979566,0,7.9817341905329,2.9999989358266,0.0000000865298,8.000002357706,0.0000001871726,0,16.9910212793916,1.00321591325843
2011,"5602AR",0.00000001595855,0,6.9215198231632,1.0025594822713,11.0027689729638,5.0396450353074,0.00069042197236,3.00326187252961,1.0012811841493,0.0000000378455,21.8248556764058,16.087530555388,505.121332635807,2288.31417800285,12.829815848554,18.6447590885647,7.0071177065092,7.998402119305,2.99738003558501,1.00000006403891,13.0202124742659,0,0.03399956512291,5.9398673792331,0.000000015603,0.0065399662896,2.9956392241115,1.93991143299934,4.0006904973079,14.9828891612848,1,2.0238250685664,4.0012876804733,1.0012797435205,17.001025211246,0,0,6.0140694683594,0.99678408674157
2011,"5603AC",0.99975176029693,0,24.491228311243,1,15.0617081341377,10.0012449748672,0.00000000912141,5.83781711336604,3.0005954843725,1.9309328982523,12.9371710331977,9.8378177164757,1188.56383517586,5259.54568358399,22.9358095298391,41.000009391251,9.999999340851,7.983621730413,7.88931418523704,22.9093559042676,2.00114499865861,1,4.99999897917747,7.1849988008912,2,2.0005959351053,2.0035695977122,5.00059597933259,6.0047960067275,44.0194617942369,0.0012454256,4.0607117942813,3.0012454256,0,44.043141994141,0,1.12142377975268,11.8172387068887,1
2011,"5603AD",4.00024823636582,0,9.8788232826983,0.0000000141129,6.43561187871345,6.0000005451267,1,4.00000049869371,0.9994046477342,3.0000000946047,15.9928606776912,9.0000000531203,1205.59767036262,2740.28230109571,13.9948937065773,24.4925099282132,9.0000009742216,4.0163781619579,8.51364490924466,8.01757264833894,0.00000014674694,1.0000000070565,1.0000009791952,5.9994052087025,0.999999958373,0.9994040648947,1.9964285747704,3.99940389053126,2.0000005828395,6.026607383676,1,2.9392881101237,0.0000000620694,1,12.956858233091,1,1.87857622024732,8.4925045949018,0
2011,"5603AF",0.99999985767269,0.00062225395489,22.0018680853926,1.9999999858871,20.7927276522053,10.000622095553,1,5.00062225254986,1.9999998770148,2.9999999186421,33.857760370817,6.0006222984941,1199.84616855754,4670.25891777412,26.0000016080826,42.3629302275615,11.9999995730181,4.0000001788199,9.5039253089028,1.00000001613598,11.9999996360545,0.9999999929435,0.00000004162732,6.9999999774101,5.000000060307,1.000000023808,4.0006237624957,3.00000014919542,5.9999998770148,26.7155209765501,0,2.0000000469003,9.0000000469003,0,28.000622321042,0,0.00062225395489,15.5039256118696,0
2011,"5603AG",0.94026051635524,0,7.8736932233774,0.0025396948425,3.00850514145915,0.9566389615113,0.00000052791137,0.00000433138771,5.9998387994726,1.9992057016445,11.8214247036495,2.0006386550918,420.751824814589,3346.74648494384,14.9994050103447,8.0009536964472,4.0003193012713,4.0040931018808,3.94058248369666,0.00000012872086,2.00000030718928,0,2,3.940739463979,0.001272443377,0,0.9402605163552,2,2.9984114693154,9.9765420117145,0,3.9442599361509,0.0003168974461,1.0006330978212,45.978366952624,1.8805210327105,1.0096423782683,4.9695638203224,0
2011,"5603AH",4.05973956972526,2,21.9636821774184,1.9999989441773,8.99245068264411,12.0446329696468,0.99999947208863,1.99999992457108,4.0000033257476,0,70.1304146965148,10.9999987358606,866.818521660099,4400.96378305417,29.0590742625369,36.979654896243,4.0597159934216,6.947874854659,2.11377110414973,1.00215875665013,2.99999983361858,9,0,6.0618967975468,1.999999897444,3.9999999288361,1.059739765054,2.99954688939668,1.9999999474745,36.0290873030548,0,2.0595572934812,6.0000032882874,0,148.941899644578,0.1194788547959,0,4.0351401913572,0
2011,"5603AJ",0,0,6.3119227597607,2.134758542877,7.99996361313553,1.0008338380588,1.28105227722081,1.00000008242844,3.9853762225232,1,13.4505687231696,9.2810619865873,448.12279507395,3632.62247163163,16.2217685648806,14.4515163714491,7.9402629576683,2.0483485410927,12.9312465000577,2.03718530714016,3.00000017594708,0,3.75293034491579,9.9927913163069,2.000833308957,1.0000000609364,0,2.00045308560909,2.9881523564117,24.13120632696,0,3.851587996267,2.9999662575707,0,53.255579902195,3,3.9903576217317,7.9221071210971,0
2011,"5603AK",0.00110001551847,0,6.851007704352,4.8644553419246,3.00039515336893,1.9999416402194,0.71894772277919,2.99794935716707,9.0148636338732,0.0000000180614,22.5968542681124,3.7185631091537,874.298700508015,3313.67008212517,15.7164509129848,12.5702893514106,4.000140305576,9.9974082315495,3.01422472114547,1.96065566592669,3,0,0.24706965508421,7.0031122464116,1.997894247666,2.000000005935,0.0000000059254,0.00000000593496,2.0118476662104,21.8667184803917,0,9.1445946768791,2.0001519892794,1.0002431640895,26.822564515328,0.0000000118508,0,12.0744765454685,1
2011,"5604AD",2.00042314089664,0,18.5932535218478,2,10.7460629390371,3.9971802040757,1,2.22754276246451,0.3221742620034,0,25.3398288091294,2.227543200174,674.930078787744,3629.71049338527,23.5075556305054,44.6919869536588,8.0000002296154,5.0032220855699,4.32217430313684,0,3.00000016488153,1,1,3.1137713938766,2.999148169399,1.9999823920137,1.3221742834804,2.86836888541673,1.3730314343855,20.841356587971,1.0060417030883,6.9956578400762,2.115046366495,5,16.746063119182,1,1.0120834061766,16.3178144333352,0.00000002147699
2011,"5604AE",0.00068329647099,1.99980841275972,20.8323920312469,7.0000303398501,18.8821281745945,14.9344617247566,1.99999939742537,3.99999947373762,0,0,62.9658274491092,11.9999994358546,761.794928680305,4079.60465058407,35.9912496336614,50.9287627868589,4.9540547132242,7.8336330997366,6.99999936381808,9.99999973574428,7.93458830166176,1,3,10.0004300994092,3.002454320102,8.0000006146693,2.9999993974254,2.99947661215841,10.9468253047955,20.7702535979585,0.8335682400261,10.6118631601448,7.8385774355123,5.9459648259647,123.199421082571,2.0000000343818,1.66713639864403,18.6086947556624,1
2011,"5604AF",3.99999962941124,0,18.573178401208,0.0000000008166,12.3620080797576,5.0553549843055,0.00000060257463,7.77245772387437,2.6778257379966,3,28.6843515093178,13.7724578103954,921.848539046657,3647.52190223905,35.4827095243869,40.345414123518,11.0459756252438,5.1617099901977,14.6778263640457,2.00000026425572,1.05403517403534,1,0,12.8862281143529,1.995970204846,6.0000169707818,3.6778263405712,3.13057897947699,4.679951709889,23.3795336684274,0.1603900975897,1.3783357894835,6.0483341282294,0.0540351740353,23.015311847992,2,0.32078019517938,20.0591559722137,0
2011,"5604AG",7.99912377550487,1.00019158724028,10.9969566870531,7.9888234648845,12.9993244424935,7.0297177067676,1.99937139337165,4.9965623341586,2.0004884453459,1.9971150135268,36.9568119606695,22.9578727373714,911.943806498502,3095.96787674886,37.953656138469,47.1274523309026,23.9555973366422,7.9975982291788,7.98461849416167,5.99740257375136,4.00854930224711,0,0.99961897053435,10.9941890534746,2.993570522979,8.97708701435,2.9882238929441,2.00196634542127,5.9865747503011,29.9617158129332,1.0003455472777,2.0067732408761,13.966648496198,2.0091398346286,29.014421493286,0.9982213696616,0,27.9497526202064,1
2011,"5705AC",2.05137402610146,0,10.5695616846793,5.9584499187956,12.5627694654479,4.7167020724324,3,3.00000000052927,1,2.9535143764587,23.9175334566931,11.7107836001483,386.096080993434,4966.59171315813,13.1449378751908,17.6326165718791,4.4245197025027,5.7842402442157,4.03056952249171,1.71618892103966,0.38963286038356,0,0,2.0915346945453,28.789828532753,3.5760644440429,0,1.00000000012822,5.0016755336101,24.301677565841,2.1886648775686,2.9987472228368,6.0000000403295,0.015284752222,120.286342745823,0,2.99764980773863,8.4791762326129,0
2011,"5705AD",3.94862597389854,0,31.4375512815662,3.0000000080135,30.893740447122,15.2815473634536,0.69693542355039,11.0908062222831,6.9777511485326,0.046485632084,66.8514485810745,15.9256199759482,867.438845582242,12351.2561831764,52.395369853174,81.2587518205991,13.9508158595035,16.9856729989684,2.99999997983524,4.28381107896034,10.425857128392,0.0000000000038,0,10.01102545999,27.321470124161,2.0213530847302,1.6937580666882,9.99999999987178,8.0059682386501,49.4466090249137,0.6921688808348,7.3541068406064,9.0722680161812,5.971759501585,150.500684078267,5.0057227779553,1.99134962497177,12.5285448201796,1
2011,"5705AE",2.99513259460065,0,32.0930319534041,1.0415500731909,15.6037899316483,9.001750564114,1.30306457644961,1.91456370790438,5.0230832771756,0.9999999919865,34.958689684549,11.3877620498143,754.330640052274,9023.75238604432,32.2493795543778,63.8088878593268,9.0120199373577,15.2837329596387,0,2.00078233715616,3.18705792195531,10.7619568072595,0,14.6894246762325,19.293548318137,10.4025824712269,3.3070368701808,5.00016164144134,9.0000807806531,40.4733241480867,0.3078311191652,8.4091027438201,3.159694526506,0.028240498415,131.619937387133,1.9942772220447,5.00948480073639,13.0015640759898,0
2011,"5705AF",4.00001885962398,0,18.8331485192454,5,8.99482745573164,2,1,2.99999999947073,0,0.9999999994707,5.9541457465096,3.9819866414327,313.393030931547,3708.10793737207,5.9428008096352,25.5029764720279,6.617745618164,1.9796553082661,1.96943049767305,1,1.99745208926913,0,0,2.9821673381057,8.595153024949,1,1,2.00039616444374,2.9925543500293,15.7612427627251,0.8087737679711,4,1,2.984715247778,7.018765221965,0,1.00235019226137,11.99227954553,0
